id,category,genre
386540,"2,22,28,29","1,23,28,2"
297410,"2,22,28,29,23","1,25,23"
366180,"2,1,24,22,28,29,44","1,25,4,23"
409440,"2,9,38,22,28,29,13,30,23,15,25,17","25,4,23"
365880,"2,22,29","25,23"
576260,"2,22,29,23,15","28,2"
490860,"2,22,29,18","25,23,3"
629220,"2,22,28,29,23,43","25,23,28"
463030,"2,22,29,18,23","25,4"
554800,"2,1,49,36,37,24,27,22,28,29,23,15,25,44","1,4,23"
267730,"2,1,27,22,29","23,2"
413870,"2,22,29,18","73,1,25,23,28"
473450,"2,22,28,29","25,23"
298830,"2,22,28,29,23","25,4,23,3"
426290,"2,22,29,13,30,23","25,23,28"
434410,"2,22,28,29",23
385860,"2,1,9,24,22,28,29,23,25,43,44","1,23"
785840,"2,22,29,35,23","4,23"
783050,"2,22,18","25,23"
448290,"2,22,28,29,23,43","1,25,23"
449550,"2,1,24,22,28,29,23,25,44","1,4,23"
526140,"2,22,29,23","25,4,23"
733460,"2,22,29,30,23","23,2,70"
490690,"2,22,29,23","25,23"
436230,"2,1,49,36,47,27,22,28,29,23","23,28"
315850,"2,22,28,29,43","1,4,23"
273830,"2,22,28,29,25","1,28"
485360,"2,22,29,13,18","1,25,23,3,28,2"
617270,"2,22,28,29,23,17,43","1,25,23"
280500,"2,22,28,29,23,15,25","1,23,9"
568440,"2,1,49,37,9,39,24,22,28,29,23,44","73,74,1,25,4,23"
308380,"2,22,29","23,2"
296850,"2,22,29,15","25,23"
466780,"2,22,29","25,4,2"
538840,"2,1,49,37,9,39,24,22,29,18,25,44","1,25,4,23,28,18"
377880,"2,1,22,29,23",2
331610,2,"4,23,28"
473460,"2,22,29,18,23","25,4,23"
373600,"2,22,28,29,23","1,23"
378810,"2,22,28,29,23,25,43","25,23"
355100,"2,22,28,29,31","23,3,2"
314360,"2,22,28,29","25,23"
341470,"2,22,29,23","1,25,3,28,2"
570980,"2,1,9,38,22,29,18,23","1,25,23,70"
306440,"2,22,28,29","1,25,23"
371010,"2,22,29","23,2"
284410,"2,22,28,29,23","1,25,23"
371120,"2,22,28,29,30,23,41,42,43","25,23"
276730,"2,1,9,39,24,22,28,29,23,25,43,44","1,23"
324470,"2,1,22,29,18,25","23,9,70"
679260,"2,22,29,18,23","23,9,28"
379420,"2,22,28,29","1,23,28,70"
352430,"2,22,29","23,28,2"
618310,"2,22,28,29,23,25","1,23"
464100,"2,1,49,36,22,28,29,23","23,2"
628290,"2,22,29,23,15,25","23,3"
359100,"2,22,28,29,31,23,43","1,25,23"
584220,"2,22,29,18","4,23"
560720,"2,22,29","25,4"
581760,"2,22,29,18","4,23"
514240,"2,22,29,18","1,25,23,28"
375420,"2,22,29,30,18,23,17",23
453300,"2,22,29,23","23,3,2"
449250,"2,22,28,29","23,28"
428760,"2,22,29","1,4,23"
564150,"2,22,28,29","1,23"
522490,"2,22,28,29,25","1,4,23"
330450,"2,1,22,29","1,4,23"
543390,"2,22,29","1,25,4,23,3,28"
617030,"2,22,29","1,25,4,23,3,28,70"
334620,"2,1,49,37,9,39,24,22,28,29,15,44","1,23,18"
593330,"2,22,29,23","25,23"
431930,"2,1,49,36,37,9,38,39,24,27,22,28,29,23,15,25,43,44","1,23,18"
395900,"2,1,22,28,29,23,32,43",4
696360,"2,22,29,23",3
320610,"2,22,29","25,4"
369310,"2,22,29,23","4,23,2"
654260,"2,22,29","4,23"
394290,"2,22,28,29,43","1,4,23,18"
394260,"2,1,22,28,29,23,25,43","1,4,23"
447800,"2,22,29,23",25
391960,"2,22,28,29","1,25,23"
270190,"2,22,29","25,4,23"
342190,"2,1,49,36,27,22,31,23","23,2"
354930,"2,22,29,18,23,25","25,23"
653940,"2,22,29","23,3,2"
512560,"1,49,36,22,29,23,25","37,2"
598440,"2,22,29","1,25,23"
461840,"2,22,29","4,23"
515650,"2,22,28,29,23,44","1,23"
373650,"2,22,28,43","25,23"
448910,"2,22,29,23,25","23,2"
279920,"2,1,27,22,28,29,31,25,43","1,23"
414370,"2,1,49,37,9,39,24,22,28,29,23,15,25,43,44","23,2"
774091,"2,22,29","23,28,2"
486810,"2,22,29","25,4"
293960,"2,22,29","23,28,2"
532290,"2,22,29,18","25,23"
298850,"2,22,28,29,23","25,4,23,3"
434780,"2,22,29,23","1,4,23"
449060,"2,22,28,29,23","25,4,23"
804730,"2,22,29,23","23,2"
360880,2,"73,74,25,23,28"
314590,"2,22,28,29,25","1,4,23"
585180,"2,22,29","25,23,3"
435100,"2,22,28,29,23,43","25,23"
412270,"2,22,28,29,23,43","1,25,23,3"
588730,"2,22,28,29,23","25,4,23"
698720,"2,22,28,29","1,25,4,23,28"
349550,"2,22,29,30,23","25,4,23,3"
462000,"2,1,22,29,30,25","1,4,18"
359400,"2,22,28,29","25,23,3"
611160,"2,1,9,38,22,29,23","1,25,3"
631540,"2,22,29,23","23,28,2"
331570,"2,22,28,29,25","1,25,4,23"
374520,"2,22,29","3,2"
511350,"2,22,29,18,25","71,4,23,28"
421660,"2,22,29,23","25,4,28"
363270,"2,22,29,18","1,23,9"
335200,"2,1,24,22,28,29,23,44","1,25"
506590,"2,22,29","4,23,9,28"
299800,"2,22,28,23","1,23"
436280,"2,22,29,23,15,25","4,23"
429200,"2,22,28,29","1,23"
347710,"2,22,29,23","25,23"
453690,"2,1,49,36,9,38,22,29,30,17","23,3,2"
453720,"2,1,49,36,9,38,22,29,23","25,23"
418430,"2,22,28,29,23","1,25,23,3,2,70"
552130,"2,22,29,18","25,4,23,28"
222180,"2,22,28,29","1,23"
298840,"2,22,28,29,23","25,4,23,3"
444440,"2,22,28,29","1,25,4,23"
308440,"2,22,28,29,23","1,23"
441280,"2,22,29,18,23","1,25,23"
335010,"2,22,28,29,23,25",23
306000,"2,1,49,36,37,9,38,39,24,22,29,18,25,44","1,25,4,23"
262810,"2,22,29","25,23"
429020,"2,22,29,25","1,25,4,23,3,2,70"
420070,"2,22,28,29","1,25,23"
365860,"2,22,29",1
348650,"2,1,9,24,22,29,18,23,44","1,23"
512180,"2,22,29",25
313470,"2,1,9,24,22,28,29,23,44","23,3"
335450,"2,22,29,23","25,23,3"
418670,"2,22,28,29,23,15,43","1,25,23"
508230,"2,22,29","23,28"
446600,"2,22,29,18","25,4,23"
447200,"2,22,29",25
369060,"2,22,28","1,25,23"
386280,"2,22,28,29,23","1,23,3"
332390,"2,22,29,18,23","25,4,23,3,2"
322080,"2,22,28,29,23","1,23"
434620,"2,22,29,23","4,23"
558340,"2,22,29,23","25,4"
559870,"2,1,49,37,24,22,28,29,15,25,44","1,23,9"
384940,"2,22,28,29,23,25,43","1,4,23"
622370,"2,1,49,36,37,9,38,39,24,22,28,29,23,44","1,25,23"
399920,"2,22,29,25","1,4"
397160,"2,1,49,47,9,48,22,29","23,3,2"
381900,"2,22,28,29,25,43",23
351300,"2,22,29,23","1,23,3,28,2"
396350,"2,1,9,39,24,22,28,29,23,25,43,44","1,23"
452450,"2,22,28,29","25,23"
386350,"2,1,37,24,22,29,15,25,32","23,2"
576380,"2,23","4,23,2"
386750,"2,1,49,37,24,22,28,29,23,25,44","1,23"
544190,"2,22,29,23","25,4,23"
431860,"2,22,29","4,23,2"
331460,"2,22,28,29,23","25,4,23"
558790,"2,22,29,23","25,4"
348400,"2,1,27,22,29","23,2"
316970,"2,22,29,18,23","1,25,23"
603890,"2,22,29","1,25,23,3,2"
390310,"2,22,29,18","3,28,2"
514990,"2,1,9,38,39,24,22,28,29,15,43,44","1,25,23,3"
317370,"2,22,29,23","23,3"
375040,"2,1,22,28,29","1,4,23,28"
412490,"2,22,29","23,2"
775900,"2,1,49,36,22,28,29,23","9,28,18"
379990,"2,28","1,25,23,3"
275060,"2,1,9,22,29,25","1,25"
603530,"2,1,9,39,24,22,28,29,23,44","1,23"
496320,"2,1,49,37,24,22,28,29,44","1,25,4,23"
611770,"2,22,28,29","1,23"
332400,"2,22,28,29,23","1,25,4,23,3,2"
454900,"2,22,29,23,25","1,23"
551050,"2,22,29,35,23","1,25,23"
333490,"2,22,28,29","25,23"
494600,"2,22,28,29,13,23,25","73,1,23"
497730,"2,22,28,29","25,23"
573600,"2,1,9,39,24,22,28,29,43,44",1
383750,"2,22,28,29,23,15,25,43","1,25,4"
392190,"2,22,31","23,18"
446040,"2,1,49,36,37,24,22,28,29,44",1
390460,"2,1,9,24,22,28,29,15,17,44","1,4,23"
518720,"2,22,28,29,30,23,15","1,28"
298360,"2,22,29,30,23,25,17","1,23,2"
521100,"2,22,29,18,23","1,25,23"
382070,"2,9,22,29,30,18,23,17","25,23"
348800,"2,22,29,18,23","1,25,23"
778610,"2,22,29,18","71,72,25,23"
371220,"2,22,29","25,23,3"
589510,"2,22,28,29,23,41,42,43,44","1,25,23"
543240,"2,22,28,29,23,43",25
733070,"2,22,23","4,23,2"
617620,"2,22,28,29","25,4,23"
565660,"2,22,28,29","1,23"
503950,"2,22,29,23,15","23,28,2"
522020,"2,1,49,37,22,29,18,25,44","1,23"
746140,"2,1,9,38,22,29","1,4"
335920,"2,22,29,23","25,23"
386770,"2,1,9,24,22,28,29,23,25,43,44",1
548370,"2,22,29,23","25,23,3"
349020,"2,22,28,29,15,25","1,4,23"
435040,"2,22,29","25,4,2"
334270,"2,22,29","23,28,2"
562570,"2,22,29","4,23"
391210,"2,1,24,22,28,29,15,25,44","1,23"
611040,"2,1,22,29,23","4,23,28,2"
372150,"2,1,24,22,29,18,23,15,25,44","1,25,23"
566060,"2,22,29","1,25,4,23,3,28"
382920,"2,22,28,29,23","1,23"
548230,"2,22,28,25","1,4,23"
342490,"2,22,28,29","25,23"
701930,"2,22,29,18,23","25,4,23,28"
368830,"2,22,28,29","1,25,23"
417980,"2,22,28,29,25","1,23"
361040,"2,27,22,28,29","23,3"
392680,"2,22,29,31,15","1,23"
359940,"2,22,28,29,23","1,25"
532920,"2,22,29",23
733740,"2,22,29,18",28
567040,"2,1,49,36,9,38,22,29,30,23,15,25,17","4,23,18"
467060,"2,22,29,23","4,23,28,2"
396710,"2,1,9,39,24,22,28,29,41,42,43,44","1,25,23,3"
388970,"2,22,28,29,23,15,25","1,23"
678560,"2,22,29,23","23,3"
293920,"2,22,29,23","4,23,3,28"
332410,"2,22,28,29,23","25,4,23,3"
584370,"2,1,49,36,22,29","25,23,28"
597700,"2,22,29,18,23","1,25,23"
337980,"2,22,28,29,23","25,4,23,3"
761030,"2,22,28,29,23","25,23,3,2"
388900,"2,1,9,27,22,29,15,25","23,2"
368980,"2,1,22,29,15","1,37,23,2,70"
610500,"2,22,29","25,23,3"
409290,"2,22,18,23,15,25","4,23,28,2"
427810,"2,22,23",23
635940,"2,22,29,23","25,4,28"
356540,"2,22,29,23","25,4,23,28"
320650,"2,22,29","25,4"
389850,"2,22,29,23","25,3"
386290,"2,22,28,29,31","1,4,23,28"
312900,"2,1,24,22,29,18,15,44","1,4,23"
446610,"2,22,29","25,4,23"
349540,"2,22,29","23,28,2"
363580,"2,22,29,15",23
751500,"2,1,49,36,22,28,29,13,23","23,28,2"
661790,"2,22,28,29,23","1,25,23"
323040,"2,22,28,29,23,15,25,43",23
366620,"2,1,9,24,27,22,28,29,25,44","1,23"
561770,"2,22,29","71,73,74,25,23"
376490,"2,22,29","25,4,23"
639270,"2,22,29","73,1,25,4,23,28"
294190,"2,22,18,23","25,23"
575010,"2,29","25,23"
422110,"2,1,49,37,9,39,24,22,28,29,23,25,43,44","1,23,18"
517350,"2,22,28,29,23,25","1,23,3"
409070,"2,22,28,29","1,23"
561740,"2,22,29,23","4,23,3,2"
655100,"2,22,29","4,23"
369560,"2,1,9,39,24,22,28,29,23,43,44","1,25,4,23"
350600,"2,9,22,29,23,15,25","1,23"
414950,"2,22,29","23,3,28,2"
329690,"2,22,29","25,23,18"
399600,"2,22,29,18,23","1,23"
381610,"2,1,24,27,22,28,29,15,44","1,23"
545980,"2,22,28,29,23","1,25"
496590,"2,22,28,29","1,25,4,23"
822930,"2,22,29,18","71,72,4,23"
354740,"2,22,29,18,23","23,3"
448090,"2,22,28,29,25","1,23"
585910,"2,1,9,39,24,22,29,18,23,25,44",1
421600,"2,22,28,29,23","25,3"
511140,"2,22,29,23","25,4"
453710,"2,1,49,36,27,22,29,15,25,32","4,23,28,18,2"
416380,"2,22,28,29,23,25","1,23"
405780,"2,22,29","25,23"
508990,"2,22,28,29,25","1,23"
786580,"2,22,28,29,13,23,15,43","1,25,4,23,3,28"
280010,"1,27,22,29,15,25","1,23,70"
436360,"2,22,28,29,25","1,23"
569360,"2,22,28,29","1,23"
575580,"2,22,29,18","4,23"
759940,"2,22,29",23
365350,"2,22,29,23","25,4,23,28"
470780,"2,22,29",23
676420,"2,22,28,29,23,15","4,23"
560250,"2,22,29,18","25,4,23"
601110,"2,22,28,29,23","25,4,23"
491720,"2,22,28,29","1,23"
347720,"2,22,29,18","1,28"
591680,"2,22,29,25","23,28"
434880,"2,22,29","3,2"
345430,"2,22,29,18,23","25,23"
351240,"2,22,29","1,23"
377480,"2,22,28,29","25,23"
545030,"2,22,29","71,72,4,23,28"
677020,"2,22,29,23","25,4"
534570,"2,22,29,23,15","23,2"
380690,"2,22,28,29","1,23"
537100,"2,22,29","25,4,28"
492500,"2,22,29,18,23","1,25,23,3"
401560,"2,22,29,23","1,25,23"
338310,"2,22,28,29,13,23,15","1,25,23,3"
412230,"2,22,28,29,13,30,23,15,25,17","1,25,4,23"
574260,"2,22,29,23","25,4"
443460,"2,22,28,29","25,4,23,28"
559310,"1,20,49,36,9,38,27,22,29,15,25","23,29,3,28,2"
443360,"2,22,28,29",25
486850,"2,1,49,36,22,28,29,23",4
704690,"2,22,29","25,4,23"
557890,"2,22,29","4,37,23"
574270,"2,22,29,23","25,4"
263640,"2,22,29,18","74,1,25,23"
375790,"1,49,47,37,24,22,29,18,17,44","1,4,23"
576810,"2,22,28,29","1,23"
339460,"2,22,28,29,23,15,43","1,25,23"
514650,"2,22,29,18,15,25","4,23"
434300,"2,22,29","1,25,23"
500870,"2,22,29","4,23"
330680,"2,22,29,18","1,23"
459090,"2,22,29,18","23,3"
378830,"2,22,28,29,23","25,23,3"
442290,"2,22,29",23
628850,"2,22,29,18",23
301920,"2,22,29,23,15,25","25,23,2"
364770,"2,22,29,18,23","1,25,23"
560750,"2,22,29","25,4"
503340,"2,1,49,36,22,29,23,25","1,4,29"
424170,"2,28,29","1,25,23,3,2"
511090,"2,22,29,23","23,70"
497080,"2,22,29,18,15,25","1,25,23"
536320,"2,22,29","4,23"
557880,"2,22,29","73,25,4,37,23"
342280,"1,20,27,22,29,18,17","1,25,23,29"
350630,"2,22,29,25",23
418150,"2,22,29,18,23,25","1,23"
431680,"2,22,29,23",2
375030,"2,22,29,18","1,23"
497720,"2,22,29,15",28
515260,"2,22,29,23","4,28"
491620,"2,22,28,29,30,23,15,25,17","1,4,23,9,18"
282680,"2,1,49,36,37,27,22,29,23,44","23,2"
342130,"2,22,29,18,17","1,23,3"
428530,"2,1,24,22,28,29,44","1,23"
513580,"2,22,29,15,25","1,4,23"
495090,"2,29,23,25",4
335560,"2,1,24,22,28,29,23,25,44","1,4,23"
560740,"2,22,29","25,4"
618050,"2,22,28,29,23","1,25,23,3,2"
403590,"2,1,49,36,9,38,22,28,29,31,15,25","1,23,28,70"
429430,"2,22,29","1,25,23,70"
386840,"2,22,29,23,25","23,2"
678190,"2,22,29","25,4,23,28"
490910,"2,22,28,29","1,25,4,23,2"
520910,"2,22,29,18","25,37,23,3"
439720,"2,22,29,30,23,17","23,28,2"
581300,"2,22,28,29,43","73,25"
624270,"2,22,28,29","25,23"
490490,"2,40,25",1
457450,"2,22,29,23","23,2"
328780,"2,22,29,23,15,25",23
644480,"2,1,9,38,39,24,22,28,29,15,43,44","1,25,23,3"
352610,"2,22,29,23","73,74,23"
555080,"2,22,28,29",28
514090,"2,22,29","4,28"
308360,"2,22,29,13,23,17","4,23"
410440,"2,22,29,30,18,23,17","4,23"
794800,"2,1,49,36,27,22,29,35","4,2"
313390,"2,22,28,29,15","1,23,28"
546350,"2,22,29","25,28,2"
427660,"2,22,29","25,23"
813700,"2,22,29,18",28
696590,"2,22,29,23","71,72,4,23,3"
368700,"2,1,49,37,9,39,24,22,28,29,44","1,23"
365120,"2,1,24,22,28,29,44","1,25,23"
531730,"2,22,29,18,23","25,4"
460750,"1,49,36,37,24,22,28,29,43,44","1,4,23"
393610,"2,22,29","1,23"
595770,"2,1,20,49,36,9,38,18","1,23,3,2"
560730,"2,22,29","25,4"
779330,"2,22,29,30,23,15,25","23,28,2"
435800,"2,22,28,29,23,15,43","1,23"
339110,"2,22,29","4,23"
337970,"2,22,29,23,15,25","4,23,28,2"
392280,"2,22,29","25,23"
432180,"2,22,28,29,23,41,42,43","25,23"
251510,"2,22,28,29,18,23,25,43","1,4,23"
498190,"2,22,28,29,23,15,25","1,4,23"
428100,"2,22,29","1,25,4,23,3,2"
402340,"2,22,28,29,23,43","1,23"
373630,"2,1,9,39,24,22,28,29,23,25,44","1,23"
487330,"2,1,49,36,9,27,22,28,29,23,25,32","1,25,4,23,9"
598060,"2,22,29,18,23","1,23,3,70"
511670,"2,1,24,22,29,23","1,25,4,23"
355010,"2,1,49,36,37,24,27,22,28,29,30,23,17,43,44","23,9,18"
470310,"2,22,29,23","4,23,3,2"
454970,"2,22,29,23,15,25","1,25,23"
395400,"2,22,28,29,23","25,4,23,3"
820770,"2,22","4,23,3,28"
271990,"2,29,18,23","25,4,23,3,2"
686900,"2,22,23","4,23,28,2"
428200,"2,22,28,29,23,43","25,23,3,2"
476920,"2,22,29","25,4,23"
423740,"2,22,29","1,25,4,23,3"
656600,"2,22,23,15,25","1,4,23"
629840,"2,22,28,29,23","25,23"
389190,"2,22,29,30,18,17","1,25,4,23"
305010,"2,22,28,29,23","1,25,23"
412540,"2,9,22,28,29,30,23,15,25,17","1,23"
545960,"2,22,29","4,28"
507120,"2,1,49,37,9,39,24,22,28,29,44","1,25,23"
707300,"2,22,29,25",1
388360,"2,22,29,23,15","4,23,28"
341680,"2,22,28,29,25","1,23,28"
856880,"2,22,35","37,23,3"
340440,"2,1,49,37,9,39,24,22,28,29,30,23,15,25,44","1,23,3,2"
425820,"2,1,9,38,24,22,29,18,23,25,44","1,23,3"
451600,"2,1,49,36,37,9,38,39,24,27,22,28,29,13,30,23,15,25,17,44","1,25,23"
560760,"2,22,29","25,4"
560220,"2,22,29,25",23
560820,"2,22,29","25,4"
548840,"2,22,28,29,23","25,2"
466350,"2,22,28,29","1,25,23"
412250,"2,22,29,23","1,23,28,70"
339570,"2,22,29,17","23,3,2"
376560,"2,22,29,18,23,17","25,4,23"
308520,"2,1,20,9,24,27,22,29,18,15,25,44","23,29,3,70"
388500,"2,22,29","1,4,23"
337290,"2,22,29,18","1,23"
485430,"2,1,24,22,29,18,44","73,74,23,70"
517470,"1,49,37,9,39,24,22,28,29,23,44","4,23"
391390,"2,22,29,13,30,18,23","73,74,1,25,23"
489660,"2,22,29",23
342500,"2,22,29","23,28,2"
448520,"2,1,9,39,24,22,28,29,25,44","1,25,4,23"
548680,"2,1,49,37,9,39,24,22,28,29,23,25,43,44","1,23"
461360,"2,22,28,29,23","1,25,23,3,2"
262190,"2,22,28","1,23"
406120,"2,1,49,37,9,39,24,22,29,18,23,44","1,4,23"
372740,"2,1,22,29","1,25,23,70"
376250,"2,1,49,36,27,22,29","23,2"
689910,"2,22","4,23"
411680,"2,22,28,29,23","4,23,28,2"
595550,"2,22,29,18,23","73,1,25,4,23"
446050,"2,1,49,37,9,39,24,22,28,29,23,44","1,23"
589690,"2,22,29,23","25,4"
496930,"2,22,29,23","25,4,23"
494320,"2,22,29,23,25","25,3"
383670,2,"4,23"
513320,"2,22,28,29,23","25,23"
443570,"2,22,28,29,43","1,25,23"
588560,"2,1,49,36,37,27,22,29,44","1,23"
615970,"2,22,29","25,23,2"
463760,"2,22,29,18,23","25,4,23"
409370,"2,22,28,29,13,23,43","23,3"
490300,"2,22,29","23,2"
456130,"2,22,28,29,23","1,23"
318260,"2,22,29,23","4,23,28"
586750,"2,22,29,23","23,3,2"
603100,"2,22,28,29,23","1,23"
553780,"2,1,24,22,28,29,30,15,25,17,44","1,4,23"
511630,"2,22,28,29,23","23,3"
339690,"2,1,24,22,28,29,17,44","1,23"
573780,"2,22,28,29,23","1,25,23,3"
386900,"2,22,29","23,2"
630060,"2,22,29,13,23,14","25,23,3"
493980,"2,22,29,23",4
437090,"2,22,18",23
764510,"2,22,29,23","4,28,2"
502380,"2,22,29,25","1,25,4,23,2"
398160,"2,22,29,18","1,23"
324390,"2,22,29,18,23,15,25","1,25,23"
628900,"2,1,49,36,37,24,27,22,29,23,32,44","23,2"
486430,"2,22,28,29,23,25","1,25,23"
521300,2,"1,23,28"
296590,"2,1,22,29,25","23,2"
512230,"2,22,28,29,23,43","4,23"
411610,"2,22,29,23",25
405000,"2,1,49,37,9,39,24,22,28,29,25,44","1,23"
262080,"2,22,29,25","1,23"
503400,"2,22,29","25,23"
340330,"2,1,27,22,29,23","25,23,3,2"
400360,"2,22,28,29,23","25,23"
399140,"2,1,49,37,9,39,24,22,28,29,30,23,25,17,44","1,23"
708940,"2,1,49,36,37,9,38,39,24,22,30,23,15,25,17,44","1,25,4,23,29,9,3,28,18,2"
384700,"2,22,28,29,30,23,25","1,23"
603130,"2,22,29,18,15,25","1,23"
533950,"2,22,28,29","1,25,23,3"
562260,"2,22,28,29,15,25","1,4,23"
585890,"2,22,29","25,4,23"
528170,"1,20,49,36,22,29","4,23,29,2"
614950,"2,22,28,29,23","1,23"
393750,"2,22,28,13,31","25,23"
525610,"2,22,29,23,15,25,17","4,23,28,70"
513370,"2,22,28,29,13","1,25,23,3"
236490,"2,22,28,29,23,25,43","1,23"
542050,"2,22,28,29,23,43","1,25,4,23"
472690,"1,49,36,37,28,29,25,44","1,23"
809440,"2,22,28,29,30,17","23,2"
301380,"2,22,29,18","25,23"
599560,"2,22,29,23","25,4"
325860,"2,22,29","1,23,2"
424640,"2,28,29","1,25,23"
570890,"2,1,49,37,24,22,29,18,44","1,25,23"
345330,"2,1,49,36,9,38,22,28,29,23","1,25,23,2"
670160,"2,22,29,30,23,17","1,25,23,70"
435480,"2,22,29,18",9
634340,"2,22,29,23,25","4,23"
397090,"2,22,28,29,23","25,4,23,3"
710610,"2,22,28,29,13,23,15,25,43","25,4,23,3"
612370,"2,22,28,29,23,15,25","1,9"
451700,"2,22,28,29","25,23,2"
597230,"2,1,9,39,24,22,28,29,23,44","1,23,3"
710470,"2,1,49,36,9,38,39,22,28,23,43,44","1,25,3"
447170,"2,22,29",25
536560,"2,1,49,36,37,24,22,28,29,23,25,44",1
601570,"2,22,29,23","71,4,23,28"
514890,"2,22,28,29","1,25,4"
567780,"2,22,28,29,23","1,4,23"
453830,"2,22,28,29,30,15,17","1,4,23"
456780,"2,1,22,29,18,23","9,28,18"
490870,"2,22,29,18","1,23"
436480,"2,1,24,22,29,44","1,23,28,2,70"
347060,"2,23","28,18"
368000,"2,1,49,36,37,24,22,28,29,23,25,43,44","1,23,18"
367240,"2,22,29,18","1,25,3"
468000,"2,22,28,23,43","25,23,28"
585220,"2,22,29,13","25,23"
364830,"2,22,29,13,18,15,25","1,23"
753230,"2,22,29","25,23"
389140,"2,1,49,37,9,39,24,22,28,29,23,25,41,42,43,44","1,4,23,9,18"
300630,"2,1,24,27,22,28,29,43,44","4,23,28,18,2"
595430,"1,49,36,9,38,22,18","1,23,2,70"
385600,"2,1,24,22,28,29,23,25,43,44",1
560050,"2,22,28,29,23","1,23"
368890,"2,22,29","25,23"
691830,"2,22,29,23,15","25,23,3,2"
446100,"2,1,49,36,37,24,22,28,29,23,43,44","4,23,9"
671390,"2,22,28,29,43","4,23"
374950,"2,22,29,30,18","25,23"
630030,"2,22,28,29,23,25,43",1
555890,"2,1,49,36,9,39,24,22,28,29,44","1,25,23,3"
452120,"2,22,29,13","25,23"
343020,"2,22,28,29,25,43","1,23"
332610,"2,22,29,18,23","1,25,23,3"
342550,"2,22,29,18,15",23
521590,"2,22,28,29,13,23","1,25,23,3"
649790,"2,22,28,29,23","4,23,28"
606860,"2,22,29,18","25,4,23"
461830,"2,22,29,18","25,23"
409320,"2,22,28,29,13,43","1,25"
601240,"2,22,29,23","4,23"
434230,"2,22,29,23,25","1,4,23,2"
236010,"2,22,29,30,18,25,17","4,23"
288860,"2,22,29,30,23","25,23,3"
508840,"2,22,28,29,23,25","1,23"
438000,"2,22,28,29,13,23,25","1,4,23"
375170,"2,22,29,23,25","1,4,23"
785780,"2,22,28,29,23","28,2"
517330,"2,22,28,29,23,15,25","1,4,23"
471810,"2,1,49,37,9,39,24,22,28,29,23,15,41,42,43,44","4,23"
600280,"2,1,49,36,22,29","23,28,2"
589730,"2,22,28,29,23","25,23"
371410,"2,1,9,27,22,29","1,23"
495010,"2,22,29","4,23,2"
530960,"2,22,40,23,15,25","1,23"
532270,"2,22,29","1,28"
430070,"2,22,28,29","25,23"
662190,"2,22,29,23","25,4"
367430,"2,1,49,37,24,22,28,29,25,44","1,4,23,18"
542660,"2,22,28,29,23,43","73,74,1,25,23"
685690,"2,22,29","1,25,4,28"
601810,"2,22,28,29,23",1
308560,"2,22,29,18,23","25,23"
451570,"2,22,28,29,23","25,4,23"
580560,"2,22,29,23","1,25,23"
300840,"2,1,24,22,28,29,23,44","1,25,4,23"
533320,"2,22,29,23,17","73,74,1,25,23"
555280,"2,1,9,39,24,22,28,29,23,44","1,4,23"
516480,"2,22,28,29","1,25,4,23"
606480,"2,22,29,23,25","25,4,23,3"
345640,"2,1,22,28,29,15,25","25,3"
458410,"2,1,27,35","37,2,70"
437880,"2,1,24,22,28,29,15,44","25,4,23"
546410,"2,22,28,29,43","4,23"
519080,"2,22,28,29,23","1,25,23,3"
369440,"2,22,28,29,23,43","1,25,3"
399530,"2,22,29,23,15,25","4,23,2"
558450,"2,22,29,23","25,23"
673130,"2,22,28,29,23","1,25,23"
324730,"2,22,29,23","25,23,3"
455690,"2,22,29,23","25,4,23,28,18,2"
766280,"2,22,29","4,23"
606510,"2,22,29,18,23","25,4"
579840,"2,1,49,36,37,9,38,39,24,22,28,29,30,23,25,17,44","1,25,4,23"
550340,"2,1,49,36,37,24,29,18,23","1,23"
621080,"2,22,29,23","25,4"
428590,"2,22,29,18","1,25,23"
327520,"2,22,29","1,25,23"
477140,"2,22,29,30,17","25,23,70"
555320,"2,22,29,14","4,23"
391650,"2,22,29","1,25,23"
429350,"2,29,18","1,23"
385950,"2,22,29","4,2"
244750,"2,22,28,23,25,43","1,23,2"
453290,"2,22,29","25,23"
554770,"2,22,29,18","73,1,25,3"
492870,"2,22,29,18,23","1,3"
683280,"2,22,29,18,23","25,3,2"
430410,"2,22,29,23,15","25,23"
846470,"2,22,40","1,25,4"
576400,"2,22,29","25,4"
544870,"2,22,29,18","25,4,23,3,2"
451400,"2,22,29,23","1,23,2"
454700,"2,22,29,18","1,25,23,3"
562290,"2,22,28,29,23","1,23,3"
552390,"2,22,28,29,23","25,23"
331510,"2,22,29,23","25,23"
461480,"2,22,28,29,23","1,25,4,23"
499890,"2,22,28,29,23,25,43","1,23"
629540,"2,1,49,36,9,38,27,22,29,15,25","1,23"
580590,"2,1,49,37,9,39,24,22,29,18,23,17,44","4,23"
653950,"2,22,23","25,23"
460630,"2,22,28,29,23,25","1,23"
268260,"2,1,24,22,29,25,44","4,23"
362860,"2,22,28,43","25,23"
532660,"2,22,29","1,23"
500420,"1,49,36,27,22,29,15","1,23,70"
395100,"2,22,28,29,30,23,17","1,25,23"
361160,"2,22,29",2
381880,"2,1,9,39,24,22,28,29,23,25,44","1,25,23"
348270,"2,22,28,29,15,25","4,23,3,28"
573680,"2,22,28,29,43",28
